Player Name,Club Name,Position,DoB(age),Nationality,Height,Dominant foot,Contract Expired,Market Value,position,age,birth_date,birth_place,birth_country,nationality,height,weight,rating,team_id,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
vasyl kravets,Leganes,Left-Back,"Aug 20, 1997 (20)",Ukraine,"1,85 m",left,30.06.2023,3.00m,Defender,23.0,20/08/1997,Horodok,Ukraine,Ukraine,183 cm,79 kg,6.766666000000002,537.0,La Liga,2018-2019,0.0,4.0,2.0,0.0,0.0,0.0,125.0,6.0,74.0,11.0,1.0,4.0,66.0,33.0,10.0,7.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,484.0,6.0,0.0,3.0,2.0
allan nyom,Leganes,Right-Back,"May 10, 1988 (30)",Cameroon,"1,89 m",right,-,3.00m,Defender,32.0,10/05/1988,Neulli-sur-Seine,France,Cameroon,188 cm,78 kg,6.786956,537.0,La Liga,2018-2019,0.0,5.0,3.0,1.0,0.0,1.0,371.0,27.0,71.0,24.0,2.0,20.0,160.0,84.0,21.0,9.0,20.0,34.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1712.0,20.0,3.0,6.0,11.0
ruben perez,Leganes,Defensive Midfield,"Apr 26, 1989 (29)",Spain,"1,78 m",right,30.06.2022,7.50m,Midfielder,31.0,26/04/1989,Ecija,Spain,Spain,178 cm,73 kg,6.8096770000000015,537.0,La Liga,2018-2019,13.0,11.0,3.0,0.0,0.0,0.0,1080.0,14.0,78.0,42.0,8.0,41.0,304.0,171.0,20.0,12.0,40.0,33.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,2472.0,27.0,4.0,1.0,4.0
gerard gumbau,Leganes,Defensive Midfield,"Dec 18, 1994 (23)",Spain,"1,88 m",left,30.06.2020,2.50m,Midfielder,26.0,18/12/1994,Campllong,Spain,Spain,187 cm,77 kg,6.66875,537.0,La Liga,2018-2019,0.0,19.0,6.0,1.0,0.0,1.0,302.0,7.0,72.0,16.0,2.0,13.0,119.0,53.0,5.0,5.0,11.0,28.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1197.0,13.0,3.0,0.0,14.0
facundo garcia,Leganes,Central Midfield,"Dec 16, 1999 (18)",Argentina,"1,72 m",right,30.06.2023,600Th.,Midfielder,21.0,16/12/1999,Olavarria,Argentina,Argentina,180 cm,72 kg,,537.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jose manuel arnaiz,Leganes,Left Winger,"Apr 15, 1995 (23)",Spain,"1,75 m",right,30.06.2023,2.50m,Attacker,25.0,15/04/1995,Talavera de la Reina,Spain,Spain,175 cm,70 kg,6.5666660000000014,537.0,La Liga,2018-2019,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,73.0,1.0,0.0,2.0,24.0,12.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,107.0,0.0,6.0,0.0,11.0
dani ojeda,Leganes,Left Winger,"Dec 3, 1994 (23)",Spain,"1,78 m",both,30.06.2021,400Th.,Attacker,26.0,03/12/1994,Las Palmas de Gran Canaria,Spain,Spain,177 cm,72 kg,6.62,537.0,La Liga,2018-2019,0.0,2.0,1.0,0.0,0.0,0.0,41.0,2.0,53.0,2.0,0.0,2.0,27.0,12.0,3.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,192.0,2.0,3.0,2.0,6.0
youssef en-nesyri,Leganes,Centre-Forward,"Jun 1, 1997 (21)",Morocco,"1,89 m",both,30.06.2023,12.00m,Attacker,23.0,01/06/1997,Fes,Morocco,Morocco,189 cm,73 kg,6.893548,537.0,La Liga,2018-2019,0.0,74.0,24.0,9.0,0.0,2.0,264.0,17.0,51.0,8.0,3.0,6.0,472.0,224.0,63.0,27.0,40.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2106.0,22.0,9.0,9.0,11.0
guido carrillo,Leganes,Centre-Forward,"May 25, 1991 (27)",Argentina,"1,91 m",right,-,7.50m,Attacker,29.0,25/05/1991,Magdalena,Argentina,Argentina,191 cm,87 kg,6.990322,537.0,La Liga,2018-2019,0.0,59.0,20.0,6.0,0.0,1.0,408.0,21.0,61.0,14.0,1.0,8.0,496.0,273.0,13.0,10.0,29.0,41.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,32.0,1995.0,23.0,9.0,12.0,11.0
diego rolan,Leganes,Centre-Forward,"Mar 24, 1993 (25)",Uruguay,"1,77 m",right,-,2.00m,Attacker,27.0,24/03/1993,Montevideo,Uruguay,Uruguay,177 cm,69 kg,6.6875,537.0,La Liga,2018-2019,0.0,8.0,2.0,0.0,0.0,0.0,65.0,2.0,64.0,4.0,0.0,1.0,58.0,31.0,11.0,7.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,213.0,2.0,4.0,2.0,8.0
mamadou kone,Leganes,Centre-Forward,"Dec 25, 1991 (26)",Cote d'Ivoire,"1,76 m",right,30.06.2021,800Th.,Attacker,29.0,25/12/1991,Bingerville,Cote d'Ivoire,Cote d'Ivoire,176 cm,69 kg,,537.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jordi masip,Valladolid,Goalkeeper,"Jan 3, 1989 (29)",Spain,"1,80 m",right,30.06.2022,6.00m,Goalkeeper,31.0,03/01/1989,Sabadell,Spain,Spain,180 cm,76 kg,6.82647,720.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,44.0,0.0,422.0,1.0,46.0,1.0,0.0,1.0,8.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,3150.0,35.0,0.0,0.0,3.0
fernando calero,Valladolid,Centre-Back,"Sep 14, 1995 (22)",Spain,"1,84 m",right,30.06.2021,10.00m,Defender,25.0,14/09/1995,Boecillo,Spain,Spain,183 cm,71 kg,6.828571000000001,720.0,La Liga,2018-2019,0.0,10.0,2.0,1.0,0.0,0.0,1191.0,5.0,80.0,31.0,31.0,54.0,274.0,137.0,12.0,12.0,12.0,34.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,3130.0,35.0,1.0,1.0,1.0
nacho martinez,Valladolid,Left-Back,"Mar 7, 1989 (29)",Spain,"1,74 m",left,30.06.2022,5.00m,Defender,31.0,07/03/1989,Madrid,Spain,Spain,174 cm,63 kg,7.029411,720.0,La Liga,2018-2019,0.0,17.0,6.0,1.0,0.0,3.0,965.0,43.0,69.0,65.0,10.0,44.0,294.0,183.0,23.0,13.0,35.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3150.0,35.0,0.0,0.0,0.0
javi moyano,Valladolid,Right-Back,"Feb 23, 1986 (32)",Spain,"1,80 m",right,30.06.2020,800Th.,Defender,34.0,23/02/1986,Jaen,Spain,Spain,180 cm,71 kg,6.667999999999998,720.0,La Liga,2018-2019,24.0,6.0,2.0,0.0,0.0,0.0,510.0,9.0,69.0,16.0,9.0,23.0,141.0,74.0,8.0,7.0,21.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2107.0,25.0,2.0,11.0,9.0
joaquin fernandez,Valladolid,Defensive Midfield,"May 31, 1996 (22)",Spain,"1,90 m",left,30.06.2023,3.00m,Midfielder,24.0,31/05/1996,Huercal de Almeria,Spain,Spain,190 cm,72 kg,6.746153,720.0,La Liga,2018-2019,0.0,7.0,2.0,1.0,0.0,0.0,241.0,1.0,72.0,9.0,7.0,17.0,98.0,61.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,836.0,9.0,4.0,1.0,16.0
borja fernandez,Valladolid,Defensive Midfield,"Jan 14, 1981 (37)",Spain,"1,89 m",right,-,100Th.,Midfielder,38.0,14/01/1981,Orense,Spain,Spain,189 cm,82 kg,6.582352,720.0,La Liga,2018-2019,5.0,5.0,1.0,0.0,0.0,0.0,299.0,1.0,62.0,12.0,2.0,14.0,113.0,61.0,1.0,1.0,6.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,837.0,10.0,9.0,5.0,22.0
anuar,Valladolid,Central Midfield,"Jan 15, 1995 (23)",Morocco,"1,73 m",right,30.06.2023,1.50m,Midfielder,25.0,15/01/1995,Ceuta,Spain,Morocco,173 cm,69 kg,6.65,720.0,La Liga,2018-2019,0.0,9.0,4.0,1.0,0.0,0.0,284.0,2.0,68.0,18.0,1.0,11.0,145.0,71.0,6.0,4.0,14.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1080.0,12.0,7.0,7.0,19.0
el hacen,Valladolid,Central Midfield,"Dec 31, 1997 (20)",Mauritania,"1,81 m",right,-,200Th.,Midfielder,23.0,31/12/1997,Nouakchott,Mauritania,Mauritania,181 cm,79 kg,6.7,720.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0
toni villa,Valladolid,Left Winger,"Jan 7, 1995 (23)",Spain,"1,72 m",right,30.06.2023,4.00m,Midfielder,25.0,07/01/1995,Lorqui,Spain,Spain,172 cm,63 kg,6.7153839999999985,720.0,La Liga,2018-2019,0.0,35.0,14.0,2.0,0.0,2.0,430.0,24.0,72.0,32.0,0.0,12.0,315.0,149.0,86.0,54.0,41.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1774.0,21.0,5.0,17.0,8.0
oscar plano,Valladolid,Right Winger,"Feb 11, 1991 (27)",Spain,"1,79 m",both,30.06.2023,4.00m,Attacker,29.0,11/02/1991,Madrid,Spain,Spain,180 cm,72 kg,6.828125,720.0,La Liga,2018-2019,0.0,45.0,14.0,3.0,0.0,4.0,576.0,29.0,76.0,44.0,3.0,20.0,394.0,186.0,41.0,25.0,65.0,65.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,33.0,2697.0,30.0,3.0,7.0,4.0
keko,Valladolid,Right Winger,"Dec 27, 1991 (26)",Spain,"1,72 m",right,-,2.00m,Midfielder,29.0,28/12/1991,Madrid,Spain,Spain,172 cm,68 kg,6.6320000000000014,720.0,La Liga,2018-2019,0.0,20.0,11.0,2.0,0.0,1.0,287.0,13.0,70.0,17.0,1.0,12.0,221.0,96.0,50.0,28.0,21.0,30.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1544.0,20.0,6.0,17.0,10.0
leo suarez,Valladolid,Right Winger,"Mar 30, 1996 (22)",Argentina,"1,67 m",left,-,1.00m,Midfielder,24.0,30/03/1996,General San Martin,Argentina,Argentina,167 cm,60 kg,6.636363,720.0,La Liga,2018-2019,0.0,10.0,3.0,2.0,0.0,0.0,119.0,2.0,82.0,3.0,1.0,1.0,45.0,18.0,8.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,518.0,7.0,5.0,6.0,11.0
sergi guardiola,Valladolid,Centre-Forward,"May 29, 1991 (27)",Spain,"1,85 m",left,30.06.2023,5.00m,Attacker,29.0,29/05/1991,Manacor,Spain,Spain,184 cm,78 kg,6.45,720.0,La Liga,2018-2019,0.0,2.0,0.0,3.0,0.0,0.0,6.0,0.0,35.0,1.0,0.0,0.0,10.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1516.0,17.0,0.0,2.0,0.0
stiven plaza,Valladolid,Centre-Forward,"Mar 11, 1999 (19)",Ecuador,"1,88 m",right,30.06.2023,1.50m,Attacker,21.0,11/03/1999,Eloy Alfaro,Ecuador,Ecuador,187 cm,80 kg,6.5,720.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,80.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,2.0,0.0,3.0
miguel de la fuente,Valladolid,Centre-Forward,"Sep 3, 1999 (18)",Spain,"1,82 m",right,-,250Th.,Attacker,21.0,03/09/1999,Tudela de Duero,Spain,Spain,180 cm,77 kg,7.0,720.0,La Liga,2018-2019,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,75.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,0.0,10.0
samuel perez,Valladolid,Goalkeeper,"Apr 26, 1997 (21)",Spain,"1,88 m",right,-,250Th.,Goalkeeper,23.0,26/04/1997,Tegueste,Spain,Spain,179 cm,69 kg,,720.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
kiko olivas,Valladolid,Centre-Back,"Aug 21, 1988 (29)",Spain,"1,84 m",right,30.06.2022,2.00m,Defender,32.0,21/08/1988,Antequera,Spain,Spain,184 cm,76 kg,6.861764,720.0,La Liga,2018-2019,0.0,6.0,1.0,0.0,0.0,0.0,1165.0,4.0,87.0,38.0,18.0,46.0,273.0,167.0,19.0,19.0,35.0,16.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,3102.0,35.0,0.0,2.0,0.0
mohammed salisu,Valladolid,Centre-Back,"Apr 17, 1999 (19)",Ghana,"1,91 m",left,-,250Th.,Defender,21.0,17/04/1999,Accra,Ghana,Ghana,191 cm,82 kg,,720.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
moises delgado,Valladolid,Left-Back,"Apr 18, 1994 (24)",Spain,"1,72 m",left,30.06.2020,300Th.,Defender,26.0,18/04/1994,Utrera,Spain,Spain,173 cm,66 kg,6.666666,720.0,La Liga,2018-2019,0.0,2.0,0.0,0.0,0.0,0.0,50.0,3.0,66.0,6.0,1.0,3.0,25.0,15.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,270.0,3.0,0.0,0.0,11.0
antonito,Valladolid,Right-Back,"Dec 24, 1987 (30)",Spain,"1,75 m",right,30.06.2021,2.00m,Defender,33.0,24/12/1987,Herrera,Spain,Spain,175 cm,67 kg,6.513793,720.0,La Liga,2018-2019,0.0,8.0,2.0,2.0,0.0,1.0,498.0,23.0,75.0,20.0,8.0,18.0,190.0,80.0,40.0,22.0,12.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1853.0,18.0,12.0,2.0,18.0
javi aparicio,Valladolid,Right-Back,"Mar 8, 2000 (18)",Spain,m,-,-,150Th.,Defender,20.0,08/03/2000,Palencia,Spain,Spain,,,,720.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
luismi,Valladolid,Defensive Midfield,"May 5, 1992 (26)",Spain,"1,79 m",right,30.06.2021,700Th.,Midfielder,28.0,05/05/1992,Jerez de la Frontera,Spain,Spain,180 cm,73 kg,,720.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ruben alcaraz,Valladolid,Central Midfield,"May 1, 1991 (27)",Spain,"1,83 m",right,30.06.2023,10.00m,Midfielder,29.0,01/05/1991,Barcelona,Spain,Spain,183 cm,81 kg,6.933333,720.0,La Liga,2018-2019,0.0,51.0,11.0,3.0,0.0,2.0,1405.0,21.0,82.0,52.0,9.0,34.0,490.0,264.0,29.0,22.0,103.0,67.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,2978.0,34.0,0.0,3.0,1.0
michel,Valladolid,Central Midfield,"Jul 29, 1988 (29)",Spain,"1,82 m",right,30.06.2020,2.00m,Midfielder,32.0,29/07/1988,Valencia,Spain,Spain,182 cm,68 kg,6.978787,720.0,La Liga,2018-2019,8.0,21.0,5.0,1.0,0.0,2.0,1349.0,54.0,83.0,38.0,4.0,41.0,294.0,124.0,29.0,21.0,22.0,43.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,2553.0,27.0,8.0,7.0,10.0
waldo rubio,Valladolid,Left Winger,"Aug 17, 1995 (22)",Spain,"1,81 m",right,30.06.2022,1.00m,Attacker,25.0,17/08/1995,Badajoz,Spain,Spain,181 cm,80 kg,6.725,720.0,La Liga,2018-2019,0.0,12.0,7.0,1.0,0.0,0.0,90.0,6.0,66.0,2.0,0.0,1.0,44.0,15.0,12.0,7.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,493.0,5.0,3.0,4.0,5.0
daniele verde,Valladolid,Right Winger,"Jun 20, 1996 (22)",Italy,"1,68 m",left,-,2.50m,Attacker,24.0,20/06/1996,Napoli,Italy,Italy,168 cm,64 kg,6.642857000000001,720.0,La Liga,2018-2019,0.0,23.0,8.0,2.0,0.0,0.0,178.0,12.0,67.0,3.0,0.0,7.0,65.0,27.0,21.0,9.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,642.0,4.0,18.0,2.0,22.0
ivi lopez,Valladolid,Right Winger,"Jun 29, 1994 (24)",Spain,"1,74 m",right,-,1.00m,Midfielder,26.0,29/06/1994,Madrid,Spain,Spain,174 cm,70 kg,6.366666,720.0,La Liga,2018-2019,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,93.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,3.0,0.0,8.0
enes unal,Valladolid,Centre-Forward,"May 10, 1997 (21)",Turkey,"1,87 m",right,30.06.2020,5.00m,Attacker,23.0,10/05/1997,Bursa,Turkey,Turkey,187 cm,78 kg,6.7838699999999985,720.0,La Liga,2018-2019,0.0,51.0,15.0,6.0,0.0,3.0,361.0,19.0,69.0,9.0,4.0,2.0,423.0,167.0,37.0,17.0,38.0,41.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,33.0,2152.0,24.0,9.0,13.0,10.0
duje cop,Valladolid,Centre-Forward,"Feb 1, 1990 (28)",Croatia,"1,84 m",right,-,1.50m,Attacker,30.0,01/02/1990,Vinkovci,Croatia,Croatia,187 cm,72 kg,6.564705,720.0,La Liga,2018-2019,0.0,16.0,5.0,0.0,0.0,0.0,113.0,10.0,57.0,4.0,3.0,3.0,86.0,28.0,7.0,1.0,8.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,678.0,6.0,12.0,3.0,17.0
gorka iraizoz,Girona,Goalkeeper,"Mar 6, 1981 (37)",Spain,"1,91 m",right,-,200Th.,Goalkeeper,38.0,06/03/1981,Pamplona,Spain,Spain,191 cm,87 kg,7.071428,547.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,10.0,0.0,113.0,0.0,57.0,0.0,0.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,558.0,6.0,1.0,0.0,28.0
juanpe,Girona,Centre-Back,"Apr 30, 1991 (27)",Spain,"1,90 m",right,-,7.00m,Defender,29.0,30/04/1991,Las Palmas de Gran Canaria,Spain,Spain,190 cm,80 kg,6.821875,547.0,La Liga,2018-2019,0.0,21.0,6.0,0.0,0.0,0.0,1262.0,5.0,80.0,25.0,15.0,57.0,292.0,174.0,12.0,10.0,10.0,38.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,2767.0,31.0,2.0,2.0,3.0
jonas ramalho,Girona,Centre-Back,"Jun 10, 1993 (25)",Angola,"1,85 m",right,-,3.00m,Defender,27.0,10/06/1993,Barakaldo,Spain,Angola,181 cm,68 kg,6.663636,547.0,La Liga,2018-2019,0.0,7.0,2.0,1.0,0.0,0.0,602.0,2.0,78.0,6.0,11.0,16.0,113.0,53.0,11.0,4.0,11.0,15.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,1620.0,18.0,4.0,5.0,9.0
pedro alcala,Girona,Centre-Back,"Mar 19, 1989 (29)",Spain,"1,96 m",right,-,800Th.,Defender,31.0,19/03/1989,Mazarron,Spain,Spain,196 cm,93 kg,6.982608,547.0,La Liga,2018-2019,2.0,15.0,3.0,1.0,0.0,1.0,685.0,5.0,73.0,23.0,18.0,36.0,214.0,133.0,5.0,4.0,13.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1865.0,20.0,5.0,2.0,15.0
johan mojica,Girona,Left-Back,"Aug 21, 1992 (25)",Colombia,"1,85 m",left,30.06.2022,3.00m,Defender,28.0,21/08/1992,Cali,Colombia,Colombia,185 cm,66 kg,6.7,547.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,83.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,1.0
pedro porro,Girona,Right-Back,"Sep 13, 1999 (18)",Spain,"1,76 m",right,30.06.2023,10.00m,Defender,21.0,13/09/1999,Don Benito,Spain,Spain,176 cm,71 kg,6.675,547.0,La Liga,2018-2019,0.0,23.0,6.0,0.0,0.0,4.0,610.0,26.0,66.0,31.0,2.0,39.0,286.0,134.0,58.0,30.0,35.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2213.0,25.0,7.0,9.0,12.0
david timor,Girona,Defensive Midfield,"Oct 17, 1989 (28)",Spain,"1,85 m",left,30.06.2020,1.50m,Midfielder,31.0,17/10/1989,Carcaixent,Spain,Spain,185 cm,80 kg,6.7,547.0,La Liga,2018-2019,0.0,2.0,0.0,0.0,0.0,0.0,74.0,0.0,84.0,2.0,1.0,3.0,16.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,164.0,2.0,0.0,1.0,0.0
aleix garcia,Girona,Central Midfield,"Jun 28, 1997 (21)",Spain,"1,73 m",right,-,3.00m,Midfielder,23.0,28/06/1997,Ulldecona,Spain,Spain,173 cm,68 kg,6.8333330000000005,547.0,La Liga,2018-2019,0.0,19.0,5.0,2.0,0.0,1.0,912.0,29.0,80.0,19.0,6.0,21.0,177.0,85.0,23.0,13.0,19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1666.0,20.0,11.0,14.0,17.0
seung-ho paik,Girona,Central Midfield,"Mar 17, 1997 (21)","Korea, South","1,82 m",both,-,300Th.,Midfielder,23.0,17/03/1997,Seoul,Korea Republic,Korea Republic,182 cm,73 kg,6.3,547.0,La Liga,2018-2019,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,75.0,0.0,0.0,3.0,9.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,0.0,3.0,0.0,11.0
portu,Girona,Right Winger,"May 21, 1992 (26)",Spain,"1,68 m",right,30.06.2021,10.00m,Attacker,28.0,21/05/1992,Murcia,Spain,Spain,178 cm,70 kg,6.770588,547.0,La Liga,2018-2019,0.0,37.0,19.0,9.0,0.0,2.0,461.0,34.0,74.0,24.0,1.0,8.0,371.0,131.0,70.0,32.0,42.0,26.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,2833.0,33.0,1.0,13.0,1.0
valery fernandez,Girona,Right Winger,"Nov 23, 1999 (18)",Spain,m,-,30.06.2023,5.00m,Midfielder,21.0,23/11/1999,L'Escala,Spain,Spain,182 cm,75 kg,6.617647,547.0,La Liga,2018-2019,0.0,2.0,1.0,0.0,0.0,1.0,230.0,3.0,81.0,15.0,1.0,8.0,106.0,62.0,26.0,19.0,15.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,886.0,10.0,7.0,5.0,11.0
cristhian stuani,Girona,Centre-Forward,"Oct 12, 1986 (31)",Uruguay,"1,84 m",right,30.06.2023,7.00m,Attacker,34.0,12/10/1986,Tala,Uruguay,Uruguay,186 cm,76 kg,7.175,547.0,La Liga,2018-2019,6.0,77.0,39.0,19.0,0.0,0.0,343.0,14.0,69.0,13.0,1.0,4.0,487.0,225.0,29.0,14.0,74.0,89.0,9.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,32.0,2731.0,30.0,2.0,4.0,2.0
seydou doumbia,Girona,Centre-Forward,"Dec 31, 1987 (30)",Cote d'Ivoire,"1,79 m",both,30.06.2021,1.50m,Attacker,33.0,31/12/1987,Abidjan,Cote d'Ivoire,Cote d'Ivoire,179 cm,74 kg,6.6,547.0,La Liga,2018-2019,0.0,15.0,9.0,2.0,0.0,0.0,50.0,1.0,60.0,1.0,0.0,3.0,95.0,27.0,17.0,12.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,535.0,5.0,12.0,5.0,24.0
alex pachon,Girona,Centre-Forward,"Jul 17, 2000 (17)",Spain,"1,85 m",right,-,100Th.,Attacker,20.0,17/07/2000,Vilafranca del Penedes,Spain,Spain,185 cm,,,547.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
jose aurelio suarez,Girona,Goalkeeper,"Dec 18, 1995 (22)",Spain,"1,89 m",right,-,250Th.,Goalkeeper,25.0,18/12/1995,Gijon,Spain,Spain,187 cm,85 kg,,547.0,La Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
